Topic Volume,Volume1,Volume2,Problem,Problem link
More Advanced Topics,Problem Decomposition,Three Components,1079 - A Careful Approach,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=3520
More Advanced Topics,Problem Decomposition,Three Components,1250 - Robot Challenge,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=3691
More Advanced Topics,Problem Decomposition,Three Components,10856 - Recover Factorial,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=1797
More Advanced Topics,Problem Decomposition,Three Components,11610 - Reverse Prime,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=2657
More Advanced Topics,Problem Decomposition,Three Components,1093 - Castles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=3534
More Advanced Topics,Problem Decomposition,Three Components,811 - The Fortified Forest,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=752
More Advanced Topics,Problem Decomposition,Three Components,295 - Fatman,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=777&page=show_problem&problem=231
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,1280 - Curvy Little Bottles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=3893
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10372 - Leaps Tall Buildings (in a single bound),https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1313
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,11262 - Weird Fence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=2229
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10566 - Crossed Ladders,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1507
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10606 - Opening Doors,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1547
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,714 - Copying Books,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=655
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10816 - Travel in Desert,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1757
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,11516 - WiFi,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=2511
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10668 - Expanding Rods,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1609
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,"10983 - Buy one, get the rest free",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1924
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,1221 - Against Mammoths,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=3662
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,11646 - Athletics Track,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=2693
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,12428 - Enemy at the Gates,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=3859
More Advanced Topics,Problem Decomposition,Two Components - Binary Search the Answer and Other,10804 - Gopher Strategy,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=770&page=show_problem&problem=1745
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,10167 - Birthday Cake,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=1108
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,184 - Laser Lines,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=120
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,10012 - How Big Is It?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=953
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,11515 - Cranes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=2510
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,356 - Square Pegs And Round Holes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=292
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,688 - Mobile Phone Coverage,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=629
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,270 - Lining Up,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=206
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,10301 - Rings and Glue,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=1242
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,10310 - Dog and Gopher,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=1251
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,201 - Squares,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=137
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,11227 - The silver bullet.,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=2168
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,10823 - Of Circles and Squares,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=1764
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,638 - Finding Rectangles,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=579
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,142 - Mouse Clicks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=78
More Advanced Topics,Problem Decomposition,Two Components - Complete Search and Geometry,11574 - Colliding Traffic,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=775&page=show_problem&problem=2621
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,10917 - Walk Through the Forest,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=1858
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,10937 - Blackbeard the Pirate,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=1878
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,976 - Bridge Building,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=917
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,11324 - The Largest Clique,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=2299
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,11813 - Shopping,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=2913
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,10944 - Nuts for nuts..,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=1885
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,11405 - Can U Win?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=2400
More Advanced Topics,Problem Decomposition,Two Components - Graph Preprocessing and DP,11693 - Speedy Escape,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=772&page=show_problem&problem=2740
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,12028 - A Gift from the Setter,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=3179
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,11105 - Semi-prime H-numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=2046
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,11408 - Count DePrimes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=2403
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,10200 - Prime Time,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=1141
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,10533 - Digit Primes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=1474
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,11491 - Erasing and Winning,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=2486
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,967 - Circular,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=908
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,10871 - Primed Subsequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=1812
More Advanced Topics,Problem Decomposition,Two Components - Involving DP 1D RSQ/RMQ,10891 - Game of Sum,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=771&page=show_problem&problem=1832
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,10307 - Killing Aliens in Borg Maze,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=1248
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,521 - Gossiping,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=462
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,1039 - Simplified GSM Network,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=3480
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,12070 - Invite Your Friends,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=3222
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,11267 - The Hire-a-Coder Business Model,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=2234
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,11635 - Hotel booking,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=2682
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,11721 - Instant View of Big Bang,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=2768
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,273 - Jack Straws,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=209
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,1263 - Mines,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=3704
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,12159 - Gun Fight,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=3311
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,1243 - Polynomial-time Reductions,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=3684
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,10075 - Airlines,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=1016
More Advanced Topics,Problem Decomposition,Two Components - Involving Graph,11730 - Number Transformation,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=773&page=show_problem&problem=2830
